# EEG Fpz-Cz,EEG Pz-Oz,EOG horizontal,Resp oro-nasal,EMG submental,Temp rectal,Event marker
-7.108864468864468033e-05,-5.647130647130651022e-06,7.150915750915748674e-05,-2.408065342613136011e+02,3.167543010673729278e-06,3.731034457373558411e+01,9.402433849705425928e+02
-6.022857142857141919e-05,4.517704517704145916e-08,7.803296703296702327e-05,-2.364959417973153677e+02,3.167062510467770012e-06,3.731410792260349751e+01,9.414788671318110573e+02
-4.368937728937727247e-05,-9.487179487179524405e-07,9.158241758241755640e-05,-2.320703703650461023e+02,3.166558526255522736e-06,3.731784281218113364e+01,9.427052501048647173e+02
-3.362637362637361382e-05,2.304029304029300016e-06,1.076410256410256203e-04,-2.275320232717394617e+02,3.166031104349275746e-06,3.732154564467652591e+01,9.439213513610001201e+02
-2.007619047619046290e-05,7.634920634920630417e-06,1.216923076923076677e-04,-2.228831580242429879e+02,3.165480310545882195e-06,3.732521287103294583e+01,9.451260032833516789e+02
-8.618315018315004971e-06,1.034554334554334060e-05,1.442747252747252410e-04,-2.181260849484503126e+02,3.164906230153589855e-06,3.732884099422892632e+01,9.463180542094578414e+02
1.369963369963371410e-05,3.659340659340655533e-06,1.673589743589743285e-04,-2.132631657797226126e+02,3.164308967999958765e-06,3.733242657251240360e+01,9.474963694538945447e+02
3.541978021978023637e-05,3.026862026862023185e-06,1.869304029304029110e-04,-2.082968122252914327e+02,3.163688648420884525e-06,3.733596622256624897e+01,9.486598323100876087e+02
4.538315018315019979e-05,5.737484737484733795e-06,2.004798534798534577e-04,-2.032294844996538075e+02,3.163045415230679399e-06,3.733945662260236986e+01,9.498073450304522112e+02
5.574505494505495768e-05,-2.575091575091578828e-06,1.954615384615384505e-04,-1.980636898339860181e+02,3.162379431673248917e-06,3.734289451538148796e+01,9.509378297840178220e+02
6.700366300366302006e-05,-5.873015873015909623e-07,1.929523809523809197e-04,-1.928019809606201420e+02,3.161690880354408855e-06,3.734627671115610070e+01,9.520502295907327834e+02
7.557216117216118928e-05,-8.583638583638620445e-07,1.728791208791208636e-04,-1.874469545736409941e+02,3.160979963155372680e-06,3.734960009053417451e+01,9.531435092316645523e+02
8.194871794871796857e-05,1.671550671550667668e-06,1.678608058608058293e-04,-1.820012497666757554e+02,3.160246901127489920e-06,3.735286160726069227e+01,9.542166561343377680e+02
8.623296703296704641e-05,-3.117216117216120780e-06,1.603333333333333184e-04,-1.764675464489623948e+02,3.159491934368332441e-06,3.735605829091514352e+01,9.552686812324785706e+02
8.862417582417584034e-05,-6.369963369963373343e-06,1.563186813186813126e-04,-1.708485637407957540e+02,3.158715321879225200e-06,3.735918724952237824e+01,9.562986197994619033e+02
9.051721611721613779e-05,-2.123321123321126848e-06,1.492930402930402753e-04,-1.651470583494589164e+02,3.157917341404349799e-06,3.736224567207467118e+01,9.573055322547919559e+02
8.683076923076924489e-05,-1.039072039072042731e-06,1.482893772893772739e-04,-1.593658229267666968e+02,3.157098289251574140e-06,3.736523083096302855e+01,9.582885049429568198e+02
8.603369963369965595e-05,-9.487179487179524405e-07,1.442747252747252410e-04,-1.535076844093457566e+02,3.156258480095151353e-06,3.736814008431552026e+01,9.592466508840567485e+02
8.204835164835167058e-05,1.133943833943833411e-05,1.262087912087911878e-04,-1.475755023427984725e+02,3.155398246760491685e-06,3.737097087824086827e+01,9.601791104956040499e+02
8.493772893772896099e-05,1.106837606837606377e-05,1.317289377289377228e-04,-1.415721671908944472e+02,3.154517939991183550e-06,3.737372074897560026e+01,9.610850522849431172e+02
8.224761904761906104e-05,1.188156288156287818e-05,1.322307692307692236e-04,-1.355005986309504067e+02,3.153617928198489459e-06,3.737638732493271476e+01,9.619636735117644548e+02
7.985641025641026711e-05,9.713064713064708679e-06,1.151684981684981583e-04,-1.293637438365595926e+02,3.152698597193543005e-06,3.737896832865061469e+01,9.628142008202119086e+02
7.876043956043957215e-05,1.007448107448107026e-05,1.176776556776556619e-04,-1.231645757488411448e+02,3.151760349902504813e-06,3.738146157864064634e+01,9.636358908401194867e+02
8.055384615384618115e-05,7.183150183150178437e-06,1.131611721611721418e-04,-1.169060913373832165e+02,3.150803606064929868e-06,3.738386499113186545e+01,9.644280307569454180e+02
7.577142857142857974e-05,7.905982905982900758e-06,1.096483516483516367e-04,-1.105913098520590552e+02,3.149828801915637190e-06,3.738617658171170888e+01,9.651899388499989527e+02
7.029157509157510494e-05,8.086691086691083244e-06,1.086446886446886217e-04,-1.042232710668969986e+02,3.148836389850378305e-06,3.738839446686154844e+01,9.659209649985891701e+02
6.700366300366302006e-05,4.743589743589739439e-06,9.961172161172158156e-05,-9.780503351718928684e+01,3.147826838075613263e-06,3.739051686538586239e+01,9.666204911557606465e+02
6.471208791208791459e-05,9.622710622710619130e-06,1.021208791208790987e-04,-9.133967273102510376e+01,3.146800630242733434e-06,3.739254209973417886e+01,9.672879317893075495e+02
6.371575091575092163e-05,6.912087912087907249e-06,9.810622710622709294e-05,-8.483027945643341639e+01,3.145758265067066089e-06,3.739446859721490313e+01,9.679227342897921744e+02
5.783736263736265237e-05,9.713064713064708679e-06,8.004029304029301262e-05,-7.827995788532393817e+01,3.144700255932017788e-06,3.739629489110034655e+01,9.685243793453336139e+02
5.514725274725275919e-05,9.893772893772889471e-06,9.108058608058606923e-05,-7.169182387540881507e+01,3.143627130478750868e-06,3.739801962162215432e+01,9.690923812829482813e+02
5.096263736263737659e-05,1.133943833943833411e-05,7.853479853479852400e-05,-6.506900317128871336e+01,3.142539430181755137e-06,3.739964153685684067e+01,9.696262883762794900e+02
5.166007326007327030e-05,5.827838827838823344e-06,7.351648351648350319e-05,-5.841462962588504837e+01,3.141437709910731094e-06,3.740115949350082758e+01,9.701256831195639734e+02
4.966739926739927762e-05,3.749694749694745506e-06,8.957509157509155350e-05,-5.173184342339305886e+01,3.140322537479196757e-06,3.740257245753477378e+01,9.705901824677331433e+02
4.697728937728939123e-05,5.918192918192913740e-06,6.398168498168496231e-05,-4.502378930492854892e+01,3.139194493180250074e-06,3.740387950477697387e+01,9.710194380425681402e+02
4.438681318681320684e-05,3.478632478632474741e-06,5.595238095238093038e-05,-3.829361479803522172e+01,3.138054169309922739e-06,3.740507982132579201e+01,9.714131363048683170e+02
4.627985347985349751e-05,1.355311355311318353e-07,6.147252747252745868e-05,-3.154446845121232457e+01,3.136902169678576006e-06,3.740617270389098081e+01,9.717709986926222427e+02
3.980366300366301621e-05,-1.671550671550675079e-06,6.247619047619046013e-05,-2.477949807461640219e+01,3.135739109110814134e-06,3.740715756001432624e+01,9.720927817252004388e+02
4.129816849816851242e-05,5.873015873015835508e-07,5.093406593406591635e-05,-1.800184898808253209e+01,3.134565612934380898e-06,3.740803390817951168e+01,9.723782770736253269e+02
3.093626373626374776e-05,1.581196581196577272e-06,4.691941391941390377e-05,-1.121466227760147483e+01,3.133382316458526623e-06,3.740880137781183379e+01,9.726273115970084291e+02
3.362637362637364093e-05,-4.653235653235656666e-06,4.842490842490840595e-05,-4.421073061379972913e+00,3.132189864442349325e-06,3.740945970916803276e+01,9.728397473452650956e+02
2.824615384615386136e-05,-6.776556776556813583e-07,5.896336996336994828e-05,2.375791233398553803e+00,3.130988910553615199e-06,3.741000875311690521e+01,9.730154815282660365e+02
2.246739926739928393e-05,2.575091575091571205e-06,5.394505494505493425e-05,9.172812582007928484e+00,3.129780116818562855e-06,3.741044847081135316e+01,9.731544464516006201e+02
2.774798534798536150e-05,3.297924297924293949e-06,4.491208791208789409e-05,1.596688406071406341e+01,3.128564153063234273e-06,3.741077893325251580e+01,9.732566094191679440e+02
2.655238095238096792e-05,-2.304029304029307640e-06,4.139926739926738224e-05,2.275491153132930933e+01,3.127341696346850842e-06,3.741100032074712090e+01,9.733219726028390824e+02
2.266666666666668117e-05,7.544566544566540868e-06,3.387179487179485781e-05,2.953381531071843824e+01,3.126113430387787599e-06,3.741111292225873797e+01,9.733505728794631295e+02
2.176996336996338345e-05,2.032967032967029252e-06,3.537728937728936676e-05,3.630053182420470392e+01,3.124880044982680153e-06,3.741111713465412691e+01,9.733424816355237681e+02
2.515750915750917372e-05,4.382173382173377854e-06,2.182783882783881330e-05,4.305201524183558348e+01,3.123642235419226296e-06,3.741101346184598242e+01,9.732978045397760525e+02
2.525714285714287234e-05,8.448107448107444829e-06,2.483882783882782443e-05,4.978523909648730950e+01,3.122400701883254044e-06,3.741080251383313993e+01,9.732166812842340278e+02
2.874432234432235784e-05,4.472527472527469098e-06,3.136263736263734741e-05,5.649719788280082611e+01,3.121156148860600755e-06,3.741048500563964296e+01,9.730992852938913984e+02
2.724981684981686502e-05,8.267399267399262342e-06,2.684615384615383072e-05,6.318490863596132812e+01,3.119909284534387779e-06,3.741006175615434159e+01,9.729458234056044148e+02
1.758534798534800084e-05,1.305616605616605248e-05,1.781318681318679734e-05,6.984541248934851865e+01,3.118660820178274665e-06,3.740953368687222280e+01,9.727565355165788787e+02
2.067399267399268849e-05,6.008547008547004983e-06,1.078754578754577363e-05,7.647577621010745474e+01,3.117411469546254508e-06,3.740890182053945523e+01,9.725316942029381835e+02
1.519413919413920861e-05,-8.583638583638620445e-07,1.530402930402929032e-05,8.307309371170289580e+01,3.116161948259582933e-06,3.740816727970364752e+01,9.722716043088772722e+02
9.465201465201605852e-07,-3.930402930402934345e-06,-7.545787545787678233e-07,8.963448754254660855e+01,3.114912973191437886e-06,3.740733128517123873e+01,9.719766025069234274e+02
-1.708717948717947049e-05,-1.671550671550675079e-06,-5.746153846153847068e-05,9.615711034980229499e+01,3.113665261849876459e-06,3.740639515437390372e+01,9.716470568298638000e+02
-1.977728937728936366e-05,2.213675213675209620e-06,-1.136666666666666739e-04,1.026381463174963926e+02,3.112419531759702857e-06,3.740536029964594178e+01,9.712833661749164094e+02
-1.280293040293038927e-05,-2.846153846153849592e-06,-1.487948717948717788e-04,1.090748125780835522e+02,3.111176499843816283e-06,3.740422822641471612e+01,9.708859597807390855e+02
-1.001318681318680087e-05,-4.969474969475005663e-07,-1.558205128205128161e-04,1.154643605966383575e+02,3.109936881804649459e-06,3.740300053130630431e+01,9.704552966779176586e+02
-1.843223443223429298e-06,2.123321123321119648e-06,-1.573260073260073183e-04,1.218040775268676441e+02,3.108701391506280116e-06,3.740167890016850549e+01,9.699918651135633354e+02
8.419047619047633147e-06,-5.556776556776559779e-06,-1.487948717948717788e-04,1.280912875381601168e+02,3.107470740357805408e-06,3.740026510601366283e+01,9.694961819507035443e+02
7.821245421245436358e-06,-3.026862026862030384e-06,-1.437765567765567716e-04,1.343233531129140772e+02,3.106245636698583181e-06,3.739876100688332627e+01,9.689687920431521206e+02
7.721611721611736047e-06,-1.761904761904765475e-06,-1.487948717948717788e-04,1.404976763134102384e+02,3.105026785185897886e-06,3.739716854363761911e+01,9.684102675865697165e+02
1.668864468864470312e-05,-3.659340659340662733e-06,-1.457838827838828016e-04,1.466117000175169096e+02,3.103814886185684273e-06,3.739548973767141860e+01,9.678212074464515808e+02
1.340073260073261485e-05,-5.918192918192921363e-06,-1.337399267399267300e-04,1.526629091225459547e+02,3.102610635166835726e-06,3.739372668856009341e+01,9.672022364637865621e+02
6.027838827838841758e-06,2.665445665445661601e-06,-1.292234432234432235e-04,1.586488317165973854e+02,3.101414722099732100e-06,3.739188157163737003e+01,9.665540047391619964e+02
7.721611721611736047e-06,6.098901098901094532e-06,-1.307289377289377527e-04,1.645670402167610860e+02,3.100227830859514326e-06,3.738995663550799975e+01,9.658771868961024438e+02
7.522344322344336270e-06,7.815628815628811209e-06,-1.237032967032967155e-04,1.704151524735694920e+02,3.099050638634714807e-06,3.738795419949785526e+01,9.651724813244325105e+02
9.116483516483530247e-06,1.188156288156287818e-05,-1.186849816849816811e-04,1.761908328411189473e+02,3.097883815341790783e-06,3.738587665104449798e+01,9.644406094045045847e+02
8.419047619047633147e-06,4.291819291819288305e-06,-1.146703296703296753e-04,1.818917932123100627e+02,3.096728023046111248e-06,3.738372644303058934e+01,9.636823147130980942e+02
1.260366300366301914e-05,2.304029304029300016e-06,-1.136666666666666739e-04,1.875157940186784060e+02,3.095583915389978466e-06,3.738150609106347844e+01,9.628983622118653329e+02
9.216117216117230559e-06,2.936507936507932789e-06,-1.091501831501831673e-04,1.930606451943210118e+02,3.094452137028211380e-06,3.737921817070358799e+01,9.620895374191583187e+02
9.315750915750930871e-06,5.466422466422462607e-06,-1.056373626373626487e-04,1.985242071034472815e+02,3.093333323071827927e-06,3.737686531464456152e+01,9.612566455661303735e+02
1.320146520146521593e-05,1.761904761904758064e-06,-9.058241758241758631e-05,2.039043914311140782e+02,3.092228098540381906e-06,3.737445020984832666e+01,9.604005107379831543e+02
1.529377289377290892e-05,-4.382173382173386325e-06,-9.008058608058608558e-05,2.091991620367307405e+02,3.091137077823439336e-06,3.737197559463785268e+01,9.595219750012605573e+02
1.738608058608060022e-05,-3.568986568986572761e-06,-8.054578754578755825e-05,2.144065357699530807e+02,3.090060864151759275e-06,3.736944425575082107e+01,9.586218975180886446e+02
1.758534798534800084e-05,3.388278388278384345e-06,-7.301831501831503382e-05,2.195245832486087352e+02,3.089000049078630974e-06,3.736685902535726456e+01,9.577011536482781366e+02
1.369963369963371410e-05,1.490842490842487087e-06,-6.749816849816851229e-05,2.245514295983287525e+02,3.087955211971903990e-06,3.736422277804410896e+01,9.567606340402065825e+02
1.230476190476191990e-05,-2.484737484737488432e-06,-7.552747252747253745e-05,2.294852551535897476e+02,3.086926919517178375e-06,3.736153842776997891e+01,9.558012437114089153e+02
1.300219780219781530e-05,2.213675213675209620e-06,-5.695970695970696996e-05,2.343242961198987757e+02,3.085915725232625891e-06,3.735880892479314497e+01,9.548239011198082835e+02
9.216117216117230559e-06,4.924297924297920231e-06,-6.549084249084250939e-05,2.390668451968829231e+02,3.084922168995923388e-06,3.735603725257603713e+01,9.538295372265237120e+02
6.625641025641040240e-06,7.680097680097642369e-07,-6.549084249084250939e-05,2.437112521620767609e+02,3.083946776583729455e-06,3.735322642466911702e+01,9.528190945512003509e+02
6.725274725274738858e-06,1.400488400488396691e-06,-4.140293040293041360e-05,2.482559244152272413e+02,3.082990059224151602e-06,3.735037948157769705e+01,9.517935262208001177e+02
5.131135531135545728e-06,1.852258852258848460e-06,-4.441391941391943150e-05,2.526993274829697214e+02,3.082052513162640600e-06,3.734749948761452032e+01,9.507537950128065631e+02
2.739926739926753915e-06,9.713064713064708679e-06,-3.939560439560440392e-05,2.570399854837527300e+02,3.081134619241709675e-06,3.734458952774148344e+01,9.497008723937847208e+02
6.326739926739940999e-06,8.538461538461534378e-06,-1.731501831501832796e-05,2.612764815529251337e+02,3.080236842494883008e-06,3.734165270440354334e+01,9.486357375542523869e+02
6.326739926739940999e-06,6.098901098901094532e-06,-3.186813186813187949e-05,2.654074582279242804e+02,3.079359631755273337e-06,3.733869213435809087e+01,9.475593764408021116e+02
2.142124542124556280e-06,8.086691086691083244e-06,-3.638461538461539957e-05,2.694316177935330074e+02,3.078503419279149084e-06,3.733571094550286773e+01,9.464727807864254601e+02
5.928205128205142293e-06,4.111111111111106666e-06,-1.681318681318682385e-05,2.733477225872080112e+02,3.077668620384841240e-06,3.733271227370553902e+01,9.453769471399807571e+02
8.618315018315032076e-06,2.304029304029300016e-06,-1.330036630036631369e-05,2.771545952645051329e+02,3.076855633107355522e-06,3.732969925963821822e+01,9.442728758957424589e+02
2.241758241758255745e-06,-1.671550671550675079e-06,-9.285714285714297727e-06,2.808511190246594538e+02,3.076064837869000642e-06,3.732667504561980820e+01,9.431615703239750701e+02
1.345054945054959079e-06,1.039072039072035319e-06,7.509157509157375286e-07,2.844362377964088182e+02,3.075296597166351613e-06,3.732364277246954032e+01,9.420440356034538354e+02
1.345054945054959079e-06,-3.297924297924301572e-06,-9.787545787545800147e-06,2.879089563841722565e+02,3.074551255273838617e-06,3.732060557637451126e+01,9.409212778568604563e+02
4.483516483516624144e-07,-2.032967032967036875e-06,-7.545787545787678233e-07,2.912683405747320080e+02,3.073829137964258320e-06,3.731756658577445762e+01,9.397943031899714015e+02
